ID,site name,latitude,longitude,country
in_uttarpradesh_hand_w_060708,"IN Uttar Pradesh Hand W 060708",26.444729,80.503528,"India"
in_uttarpradesh_hand_w_062308,"IN Uttar Pradesh Hand W 062308",26.508091,80.453910,"India"
in_uttarpradesh_kanpur,"IN Uttar Pradesh Kanpur",26.512778,80.231639,"India"
in_uttarpradesh_kanpur_central_rr,"IN Uttar Pradesh Kanpur Central RR",26.455467,80.350620,"India"
in_uttarpradesh_mobile_c_060708,"IN Uttar Pradesh Mobile C 060708",26.449369,80.526795,"India"
in_uttarpradesh_mobile_c_062308,"IN Uttar Pradesh Mobile C 062308",26.307090,80.529580,"India"
in_uttarpradesh_mobile_kanpur_east,"IN Uttar Pradesh Mobile Kanpur East",26.458519,80.439397,"India"
in_uttarpradesh_mobile_kanpur_se,"IN Uttar Pradesh Mobile Kanpur SE",26.378525,80.418110,"India"
in_uttarpradesh_mobile_kanpur_south,"IN Uttar Pradesh Mobile Kanpur South",26.352916,80.300721,"India"
in_uttarpradesh_mobile_kanpur_w2,"IN Uttar Pradesh Mobile Kanpur W2",26.418500,80.121720,"India"
in_uttarpradesh_mobile_n_050608,"IN Uttar Pradesh Mobile N 050608",26.506240,80.439070,"India"
in_uttarpradesh_mobile_n_051308w,"IN Uttar Pradesh Mobile N 051308W",26.994310,78.777620,"India"
in_uttarpradesh_mobile_n_051508e,"IN Uttar Pradesh Mobile N 051508E",26.773544,81.928933,"India"
in_uttarpradesh_mobile_n_052208,"IN Uttar Pradesh Mobile N 052208",26.509870,80.464300,"India"
in_uttarpradesh_mobile_n_052908w,"IN Uttar Pradesh Mobile N 052908W",26.952400,78.826600,"India"
in_uttarpradesh_mobile_n_053108e,"IN Uttar Pradesh Mobile N 053108E",26.768740,81.970210,"India"
in_uttarpradesh_mobile_n_060708,"IN Uttar Pradesh Mobile N 060708",26.530687,80.505745,"India"
in_uttarpradesh_mobile_n_061408w,"IN Uttar Pradesh Mobile N 061408W",26.927970,78.857800,"India"
in_uttarpradesh_mobile_n_061608e,"IN Uttar Pradesh Mobile N 061608E",26.769850,81.981180,"India"
in_uttarpradesh_mobile_n_062308,"IN Uttar Pradesh Mobile N 062308",26.513011,80.478321,"India"
in_uttarpradesh_mobile_s_050608,"IN Uttar Pradesh Mobile S 050608",26.125130,80.532820,"India"
in_uttarpradesh_mobile_s_051508e,"IN Uttar Pradesh Mobile S 051508E",26.242848,82.061369,"India"
in_uttarpradesh_mobile_s_052208,"IN Uttar Pradesh Mobile S 052208",26.115650,80.562140,"India"
in_uttarpradesh_mobile_s_053108e,"IN Uttar Pradesh Mobile S 053108E",26.216392,82.106651,"India"
in_uttarpradesh_mobile_s_060708,"IN Uttar Pradesh Mobile S 060708",26.105807,80.610912,"India"
in_uttarpradesh_mobile_s_061608e,"IN Uttar Pradesh Mobile S 061608E",26.305600,82.096560,"India"
in_uttarpradesh_mobile_s_062308,"IN Uttar Pradesh Mobile S 062308",26.147783,80.570527,"India"
in_westbengal_bose_institute,"IN West Bengal Bose Institute",27.031467,88.261403,"India"
in_westbengal_howrah,"IN West Bengal Howrah",22.553500,88.306400,"India"
iq_baghdad_baghdad,"IQ Baghdad",33.291903,44.428831,"Iraq"
ir_zanjan_iasbs,"IR Zanjan IASBS",36.705167,48.507111,"Iran, Islamic Republic of"
is_myrdalshreppur_efri_vik_iceland,"IS Myrdalshreppur Efri Vik Iceland",63.774942,-17.965089,"Iceland"
is_suourland_eyjafjallajoekull,"IS Suourland Eyjafjallajoekull",63.633000,-19.633000,"Iceland"
is_suurland_gunnarsholt,"IS Suurland Gunnarsholt",63.833333,-20.216667,"Iceland"
it_abruzzo_amplero,"IT Abruzzo Amplero",41.866667,13.633333,"Italy"
it_abruzzo_amplero_2,"IT Abruzzo Amplero",41.904099,13.605157,"Italy"
it_abruzzo_collelongo,"IT Abruzzo Collelongo",41.849361,13.588139,"Italy"
it_abruzzo_laquila_coppito,"IT Abruzzo LAQUILA Coppito",42.368386,13.350636,"Italy"
it_abruzzo_laquila_gransasso,"IT Abruzzo LAQUILA Gransasso",42.447908,13.550414,"Italy"
it_aosta_valley_nivolet,"IT Aosta Valley Nivolet",45.490910,7.139430,"Italy"
it_apulia_bari_university,"IT Apulia Bari University",41.108327,16.883983,"Italy"
it_apulia_bari_waterfront,"IT Apulia Bari Waterfront",41.116800,16.893400,"Italy"
it_apulia_lecce_university,"IT Apulia Lecce University",40.335111,18.111389,"Italy"
it_apulia_rutigliano,"IT Apulia Rutigliano",40.993753,17.032740,"Italy"
it_calabria_bonis,"IT Calabria Bonis",39.477778,16.534722,"Italy"
it_calabria_lamezia_terme,"IT Calabria Lamezia Terme",38.876400,16.232100,"Italy"
it_calabria_masseria_nola,"IT Calabria Masseria Nola",39.714720,16.278060,"Italy"
it_campania_borgo_cioffi,"IT Campania Borgo Cioffi",40.616667,14.933333,"Italy"
it_campania_borgo_cioffi_north,"IT Campania Borgo Cioffi North",40.523750,14.957444,"Italy"
it_campania_giugliano,"IT Campania Giugliano",40.947117,14.117089,"Italy"
it_campania_monte_pino,"IT Campania Monte Pino",41.107300,14.741600,"Italy"
it_campania_napoli_cesma,"IT Campania Napoli CeSMA",40.836842,14.306567,"Italy"
it_campania_parco_urbano_di_capodimonte,"IT Campania Parco Urbano di Capodimonte",40.874100,14.250400,"Italy"
it_campania_piana_del_sele,"IT Campania Piana del Sele",40.520900,14.954500,"Italy"
it_campania_san_marcellino,"IT Campania San Marcellino",40.847256,14.257817,"Italy"
it_emilia_romagna_cantaglia,"IT Emilia Romagna Cantaglia",44.710460,11.534820,"Italy"
it_emilia_romagna_modena,"IT Emilia Romagna Modena",44.631667,10.945278,"Italy"
it_emilia_romagna_nonantola,"IT Emilia Romagna Nonantola",44.689817,11.088683,"Italy"
it_emilia_romagna_nonantola_2,"IT Emilia Romagna Nonantola",44.690190,11.091090,"Italy"
it_emilia_romagna_san_pietro_capofiume,"IT Emilia Romagna San Pietro Capofiume",44.653869,11.622770,"Italy"
it_friuli_veneziagiulia_beano1,"IT Friuli Venezia Giulia Beano1",46.003610,13.025560,"Italy"
it_friuli_veneziagiulia_beano2,"IT Friuli_VeneziaGiulia Beano2",46.004310,13.027760,"Italy"
it_lazio_castel_dasso_1,"IT Lazio Castel dAsso 1",42.380411,12.026561,"Italy"
it_lazio_castelporziano,"IT Lazio Castelporziano",41.705249,12.376106,"Italy"
it_lazio_castelporziano_2,"IT Lazio Castelporziano 2",41.704266,12.357293,"Italy"
it_lazio_collegio_romano,"IT Lazio Collegio Romano",41.897740,12.480200,"Italy"
it_lazio_roccarespampani3,"IT Lazio Roccarespampani 3",42.375390,11.915420,"Italy"
it_lazio_roccarespampani4,"IT Lazio Roccarespampani 4",42.373330,11.919220,"Italy"
it_lazio_roccarespampani_2,"IT Lazio Roccarespampani 2",42.390260,11.920930,"Italy"
it_lazio_rome_esa_esrin,"IT Lazio Rome ESA ESRIN",41.826667,12.671833,"Italy"
it_lazio_rome_tor_vergata,"IT Lazio Rome Tor Vergata",41.839550,12.647333,"Italy"
it_lazio_tolfa_dry,"IT Lazio Tolfa dry",42.189674,11.921554,"Italy"
it_lombardia_bosco_fontana,"IT Lombardia Bosco Fontana",45.202225,10.742714,"Italy"
it_lombardia_castellaro,"IT Lombardia Castellaro",45.070047,8.717522,"Italy"
it_lombardia_ispra,"IT Lombardia Ispra",45.803050,8.626700,"Italy"
it_lombardia_ispra_abc_is,"IT Lombardia Ispra ABC-IS",45.812643,8.633579,"Italy"
it_lombardia_parco_ticino,"IT Lombardia Parco Ticino",45.200833,9.073611,"Italy"
it_lombardia_parco_ticino_1,"IT Lombardia Parco Ticino",45.200872,9.061039,"Italy"
it_lombardia_po_valley_pavia,"IT Lombardia Po Valley Pavia",45.062847,8.668540,"Italy"
it_lombardia_sirmione_museo_gc,"IT Lombardia Sirmione Museo GC",45.500278,10.605833,"Italy"
it_lombardia_vigevano,"IT Lombardia Vigevano",45.295910,8.875540,"Italy"
it_marche_osservatorio_valerio,"IT Marche Osservatorio Valerio",43.911111,12.904167,"Italy"
it_piedmont_bussoleno_bosco,"IT Piedmont Bussoleno Bosco",45.118350,7.161980,"Italy"
it_piemonte_la_mandria,"IT Piemonte La Mandria",45.152580,7.582590,"Italy"
it_potenza_imaa,"IT Potenza IMAA",40.601250,15.723700,"Italy"
it_pug_tremiti,"IT PUG Tremiti",42.117965,15.490115,"Italy"
it_rome_la_sapienza,"IT Rome La Sapienza",41.901690,12.515770,"Italy"
it_sardegna_carloforte,"IT Sardegna Carloforte",39.139908,8.309875,"Italy"
it_sardegna_terranova,"IT Sardegna Terranova",40.703778,9.398167,"Italy"
it_sardinia_arca_di_noe_le_prigionette,"IT Sardinia Arca di Noe Le Prigionette",40.606176,8.151169,"Italy"
it_sassari_sassari,"IT Sassari Sassari",40.716957,8.575956,"Italy"
it_sic_lampedusa,"IT SIC Lampedusa",35.516667,12.631667,"Italy"
it_sicily_castelvetrano,"IT Sicily Castelvetrano",37.644160,12.846380,"Italy"
it_sicily_etna,"IT Sicily ETNA",37.613500,15.019433,"Italy"
it_sicily_lampedusa,"IT Sicily Lampedusa",35.525200,12.536500,"Italy"
it_sicily_messina,"IT Sicily Messina",38.197500,15.566833,"Italy"
it_southtyrol_muntatschinig_meadow,"IT South Tyrol Muntatschinig Meadow",46.687021,10.579757,"Italy"
it_southtyrol_muntatschinig_pasture,"IT South Tyrol Muntatschinig Pasture",46.684285,10.585237,"Italy"
it_toscana_grosseto,"IT Toscana Grosseto",43.716667,10.283333,"Italy"
it_toscana_island_of_pianosa,"IT Toscana Island of Pianosa",42.583869,10.078400,"Italy"
it_toscana_lecceto,"IT Toscana Lecceto",43.304611,11.270639,"Italy"
it_toscana_lecceto_2,"IT Toscana Lecceto",43.303590,11.269750,"Italy"
it_toscana_san_rossore,"IT Toscana San Rossore",43.729722,10.286944,"Italy"
it_toscana_san_rossore_2,"IT Toscana San Rossore",43.727861,10.284444,"Italy"
it_toscana_ximeniano,"IT Toscana Ximeniano",43.774440,11.255236,"Italy"
it_trentino_altoadige_lavarone,"IT Trentino Alto Adige Lavarone",45.956200,11.281320,"Italy"
it_trentino_altoadige_lavarone2,"IT Trentino Alto Adige Lavarone 2",45.954200,11.285300,"Italy"
it_trentino_altoadige_malga_arpaco,"IT Trentino Alto Adige Malga Arpaco",46.116667,11.700278,"Italy"
it_trentino_altoadige_malga_arpaco_2,"IT Trentino Alto Adige Malga Arpaco",46.114020,11.703340,"Italy"
it_trentino_altoadige_monte_bondone,"IT Trentino Alto Adige Monte Bondone",46.014678,11.045831,"Italy"
it_trentino_altoadige_passeir_valley,"IT Trentino Alto Adige Passeir Valley",46.841667,11.263889,"Italy"
it_trentino_altoadige_renon,"IT Trentino Alto Adige Renon",46.586860,11.433690,"Italy"
it_trentino_altoadige_valle_delladige,"IT Trentino Alto Adige Valle dell Adige",46.196780,11.113540,"Italy"
it_trentino_monte_bondone_peatland,"IT Trentino Monte Bondone Peatland",46.017700,11.040900,"Italy"
it_turin_bussoleno,"IT Turin Bussoleno",45.119313,7.160490,"Italy"
it_tuscany_san_rossore_2,"IT Tuscany San Rossore 2",43.732026,10.290954,"Italy"
it_umbria_casalina_di_deruta,"IT Umbria Casalina di Deruta",42.950231,12.381827,"Italy"
it_umbria_marsciano,"IT Umbria Marsciano",42.927225,12.365100,"Italy"
it_valledaosta_torgnon,"IT Valled Aosta Torgnon",45.844440,7.578055,"Italy"
it_valledaosta_torgnon_ld,"IT Valled Aosta Torgnon LD",45.823760,7.560890,"Italy"
it_ven_isdgm_cnr,"IT Ven ISDGM CNR",45.436981,12.331982,"Italy"
it_ven_venise,"IT Venise VEN",45.313900,12.508300,"Italy"
it_veneto_lison,"IT Veneto Lison",45.740481,12.750297,"Italy"
it_veneto_negrisia,"IT Veneto Negrisia",45.747564,12.446731,"Italy"
it_veneto_nicelli_airport,"IT Veneto Nicelli Airport",45.426444,12.382417,"Italy"
it_viterbo_castel_d_asso2,"IT Viterbo Castel d Asso2",42.377219,12.026039,"Italy"
it_viterbo_castel_d_asso3,"IT Viterbo Castel d Asso3",42.380000,12.022200,"Italy"
it_viterbo_roccarespampani_1,"IT Viterbo Roccarespampani 1",42.408120,11.930010,"Italy"
jo_hadarom_kitcube_masada,"IL KITcube Masada",31.322547,35.372297,"Israel"
jp_aichi_seto_mixed_forest_site,"JP Aichi Seto Mixed Forest Site",35.261663,137.078600,"Japan"
jp_aomori_fujisaki_farm_apple_orchard,"JP Aomori Fujisaki Farm Apple Orchard",40.654722,140.485278,"Japan"
jp_aomori_shirakami_beech_forest_site,"JP Aomori Shirakami Beech Forest Site",40.565556,140.127778,"Japan"
jp_chiba_chiba_university,"JP Chiba University",35.624700,140.103800,"Japan"
jp_fukushima_dragon_kohriyama,"JP Fukushima DRAGON Kohriyama",37.361042,140.382900,"Japan"
jp_gifu_takayama,"JP Gifu Takayama",36.133333,137.416667,"Japan"
jp_gifu_takayama_deciduous_broadleaf_forest_site,"JP Gifu Takayama deciduous broadleaf forest site",36.146198,137.423004,"Japan"
jp_gifu_takayama_evergreen_coniferous_forest_site,"JP Gifu Takayama evergreen coniferous forest site",36.139722,137.370833,"Japan"
jp_hokkaido_akanuma_kushiro_mire,"JP Hokkaido Akanuma Kushiro Mire",43.116667,144.366667,"Japan"
jp_hokkaido_bibai_bog,"JP Hokkaido Bibai bog",43.323006,141.810697,"Japan"
jp_hokkaido_cc_lag_site_teshio_experimental_forest,"JP Hokkaido CC LaG site Teshio Experimental Forest",45.056339,142.106201,"Japan"
jp_hokkaido_hokkaido_university,"JP Hokkaido University",43.075500,141.340700,"Japan"
jp_hokkaido_hokkaido_university_shizunai_livestock_farm,"JP Hokkaido University Shizunai Livestock Farm",42.407267,142.475696,"Japan"
jp_hokkaido_moshiri_birch_forest_site,"JP Hokkaido Moshiri Birch Forest Site",44.386900,142.318600,"Japan"
jp_hokkaido_moshiri_birch_forest_site_2,"JP Hokkaido Moshiri Birch Forest Site",44.384200,142.318583,"Japan"
jp_hokkaido_moshiri_mixed_forest_site,"JP Hokkaido Moshiri Mixed Forest Site",44.321900,142.261400,"Japan"
jp_hokkaido_nakashibetu_station_nlbc,"JP Hokkaido Nakashibetu Station NLBC",43.546060,144.966545,"Japan"
jp_hokkaido_national_livestock_breeding_center_niikappu,"JP Hokkaido National Livestock Breeding Center Niikappu",42.400000,142.466667,"Japan"
jp_hokkaido_onnenai_kushiro_mire,"JP Hokkaido Onnenai Kushiro Mire",43.116667,144.333333,"Japan"
jp_hokkaido_sapporo_forest_meteorology_research_site,"JP Hokkaido Sapporo Forest Meteorology Research Site",42.983333,141.383333,"Japan"
jp_hokkaido_shizunai,"JP Hokkaido Shizunai",42.433333,142.483333,"Japan"
jp_hokkaido_tomakomai,"JP Hokkaido Tomakomai",42.733333,141.516667,"Japan"
jp_hokkaido_tomakomai_experimental_forest,"JP Hokkaido Tomakomai Experimental Forest",42.694076,141.583128,"Japan"
jp_hokkaido_tomakomai_flux_research_site,"JP Hokkaido Tomakomai Flux Research Site",42.739498,141.514893,"Japan"
jp_hokkaido_tomakomai_national_forest,"JP Hokkaido Tomakomai National Forest",42.736972,141.518639,"Japan"
jp_hyogo_ako,"JP Hyogo Ako",34.733333,134.366667,"Japan"
jp_hyogo_akou_green_belt,"JP Hyogo Akou green belt",34.786316,134.370861,"Japan"
jp_ibaraki_dragon_tsukuba,"JP Ibaraki DRAGON Tsukuba",36.050556,140.120278,"Japan"
jp_ibaraki_mase_paddy,"JP Ibaraki Mase Paddy",36.053970,140.026916,"Japan"
jp_ibaraki_national_institute_of_fruit_tree_science,"JP Ibaraki National Institute of Fruit Tree Science",36.051320,140.099316,"Japan"
jp_ibaraki_simotsuma_japanese_pear_orchard,"JP Ibaraki Simotsuma Japanese pear orchard",36.211361,139.947389,"Japan"
jp_ibaraki_tateno,"JP Ibaraki Tateno",36.058100,140.125800,"Japan"
jp_ibaraki_terc_university_of_tsukuba,"JP Ibaraki TERC University of Tsukuba",36.116667,140.133333,"Japan"
jp_ibaraki_university_of_tsukuba,"JP Ibaraki Terrestrial Enviroment Research Center University of Tsukuba",36.112362,140.095811,"Japan"
jp_ishikawa_noto,"JP Ishikawa Noto",37.334444,137.136944,"Japan"
jp_iwate_appi_forest_meteorology_research_site,"JP Iwate Appi forest meteorology research site",40.022356,140.939255,"Japan"
jp_kasuga_fukuoka,"JP Kasuga Fukuoka",33.524000,130.475000,"Japan"
jp_kumamoto_asosan,"JP Kumamoto Asosan",32.884000,131.104000,"Japan"
jp_kumamoto_kahoku_experimental_watershed,"JP Kumamoto Kahoku experimental watershed",33.133695,130.711870,"Japan"
jp_kyoto_yamashiro,"JP Kyoto Yamashiro",34.783333,135.833333,"Japan"
jp_kyoto_yamashiro_forest_meteorology_research_site,"JP Kyoto Yamashiro forest meteorology research site",34.794778,135.846167,"Japan"
jp_miyazaki_koboyashi,"JP Miyazaki Koboyashi",31.966667,130.933333,"Japan"
jp_nagano_karuizawa,"JP Nagano Karuizawa",36.400000,138.583333,"Japan"
jp_nagano_nishikoma_site,"JP Nagano Nishikoma Site",35.808042,137.833886,"Japan"
jp_nagano_suwa_lake_site,"JP Nagano Suwa Lake Site",36.046500,138.108386,"Japan"
jp_nara_dragon_mt_ikoma,"JP Nara DRAGON Mt Ikoma",34.679800,135.678667,"Japan"
jp_nasu,"JP Nasu",36.916667,140.966667,"Japan"
jp_niigata_acap,"JP Niigata ACAP",37.846000,138.942000,"Japan"
jp_niigata_naeba,"JP Niigata Naeba",36.866667,138.766667,"Japan"
jp_niigata_naeba_beech_forest_research_site,"JP Niigata Naeba Beech Forest Research Site",36.891703,138.766823,"Japan"
jp_okayama_hachihama_observatory_ohtaki,"JP Okayama Hachihama Observatory Ohtaki",34.533333,133.933333,"Japan"
jp_okinawa_yona_field_tower_site,"JP Okinawa Yona Field Tower Site",26.750972,128.212639,"Japan"
jp_osaka_b11_building_metropolitan_university,"JP Osaka B11 Building Metropolitan University",34.547178,135.502861,"Japan"
jp_osaka_dragon_osaka_center,"JP Osaka DRAGON Osaka Center",34.668477,135.530894,"Japan"
jp_osaka_dragon_osaka_south,"JP Osaka DRAGON Osaka South",34.543500,135.503867,"Japan"
jp_osaka_farm_field_metropolitan_university,"JP Osaka Farm Field Metropolitan University",34.542453,135.508228,"Japan"
jp_osaka_ooizumi_urban_park,"JP Osaka Ooizumi Urban Park",34.563469,135.533483,"Japan"
jp_osaka_osaka,"JP Osaka Higashiosakashi Nishi Fire Dept",34.650933,135.590633,"Japan"
jp_osaka_sakai_city_office,"JP Osaka Sakai City Office",34.566667,135.466667,"Japan"
jp_saga_ishigakijima,"JP Saga Ishigakijima",24.336700,124.163300,"Japan"
jp_saga_okinawa,"JP Saga Okinawa",26.356667,127.768333,"Japan"
jp_saitama_kawagoe_forest_met_research_site,"JP Saitama Kawagoe Forest Met Research Site",35.866667,139.483333,"Japan"
jp_shiga_kiryu_experiment_watershed,"JP Shiga Kiryu Experiment Watershed",34.963611,135.994444,"Japan"
jp_tochigi_nasu_research_station,"JP Tochigi National Institute of Livestock and Grassland Science Nasu Research Station",36.925743,139.967766,"Japan"
jp_tokyo_kugahara,"JP Tokyo Kugahara",35.582819,139.693524,"Japan"
jp_wakayama_shionomisaki_laboratory,"JP Wakayama Shionomisaki Laboratory",33.442778,135.759444,"Japan"
jp_wakayama_shirahama,"JP Wakayama Shirahama",33.693450,135.356917,"Japan"
jp_yamanashi_fuji_hokuroku_flux_observation_site,"JP Yamanashi Fuji Hokuroku Flux Observation Site",35.443528,138.764722,"Japan"
jp_yamanashi_fujiyoshida_forest_met_research_site,"JP Yamanashi Fujiyoshida Forest Met  Research Site",35.451367,138.765267,"Japan"
ke_kyumvi_main_tower_savannah_scrub_grazed,"KE Kyumvi Main tower Kenya savannah scrub grazed by managed cattle",-1.603500,37.095000,"Kenya"
ke_laikipia_mpala,"KE Laikipia Mpala",0.291800,36.880900,"Kenya"
ke_mbita_icipe,"KE Mbita ICIPE",-0.431520,34.206060,"Kenya"
ke_nairobi_nairobi,"KE Nairobi KWS Park",-1.338882,36.865300,"Kenya"
kg_ysyk_kol_iaoca_krsu,"KG Ysyk Kol IAOCA KRSU",42.463830,78.528950,"Kyrgyzstan"
kg_ysyk_kol_issyk_kul,"KG Ysyk Kol Issyk Kul",42.622778,76.983056,"Kyrgyzstan"
kr_chungcheongnam_do_anmyon,"KR Chungcheongnam do Anmyon",36.538537,126.330194,"Korea (South)"
kr_daegu_dragon_kyungil_univ,"KR Daegu DRAGON Kyungil Univ",36.071667,128.823610,"Korea (South)"
kr_daegu_korus_kyungpook_nu,"KR Daegu KORUS Kyungpook NU",35.889989,128.606416,"Korea (South)"
kr_daejeon_dragon_kongju_nu,"KR Daejeon DRAGON Kongju NU",36.470623,127.140023,"Korea (South)"
kr_dragon_nier,"KR DRAGON NIER",37.568930,126.639710,"Korea (South)"
kr_gangwon_cheorwon_rice_paddy,"KR Gangwon Cheorwon Rice paddy",38.201389,127.250556,"Korea (South)"
kr_gangwon_do_cheongmicheon_farmland_site,"KR Gangwon do Cheongmicheon Farmland Site",37.159790,127.652729,"Korea (South)"
kr_gangwon_do_korus_daegwallyeong,"KR Gangwon do KORUS Daegwallyeong",37.687120,128.758720,"Korea (South)"
kr_gangwon_gangneung_wnu,"KR Gangwon Gangneung WNU",37.771000,128.867000,"Korea (South)"
kr_gwangju_dragon_mokpo_nu,"KR Gwangju DRAGON Mokpo NU",34.913420,126.437360,"Korea (South)"
kr_gwangju_gwangju_k_jist,"KR Gwangju Gwangju KJIST",35.228278,126.843139,"Korea (South)"
kr_gwangju_haenam_hfk,"KR Gwangju Haenam HFK",34.549999,126.570000,"Korea (South)"
kr_gwangju_haenam_paddy-field,"KR Gwangju Haenam Paddy-field",34.477223,126.481112,"Korea (South)"
kr_gwangju_koflux_haenam_site,"KR Gwangju KoFlux Haenam site",34.553600,126.564300,"Korea (South)"
kr_gwangju_yeomsan_myeon,"KR Gwangju Yeomsan Myeon",35.236660,126.303012,"Korea (South)"
kr_gyeonggi_do_baengnyeong,"KR Gyeonggi do Baengnyeong",37.966111,124.630278,"Korea (South)"
kr_gyeonggi_do_dragon_bokjeong,"KR Gyeonggi do DRAGON Bokjeong",37.456990,127.131230,"Korea (South)"
kr_gyeonggi_do_dragon_hankuk_ufs,"KR Gyeonggi do DRAGON Hankuk UFS",37.338830,127.265820,"Korea (South)"
kr_gyeonggi_do_dragon_konkuk_univ,"KR Gyeonggi do DRAGON Konkuk Univ",37.542050,127.079774,"Korea (South)"
kr_gyeonggi_do_dragon_korea_univ,"KR Gyeonggi do DRAGON Korea Univ",37.585140,127.025070,"Korea (South)"
kr_gyeonggi_do_dragon_sanggye,"KR Gyeonggi do DRAGON Sanggye",37.658850,127.068450,"Korea (South)"
kr_gyeonggi_do_dragon_sinjeong,"KR Gyeonggi do DRAGON Sinjeong",37.523410,126.858630,"Korea (South)"
kr_gyeonggi_do_dragon_soha,"KR Gyeonggi do DRAGON Soha",37.452130,126.884700,"Korea (South)"
kr_gyeonggi_do_gwangneung_coniferous_forest,"KR Gyeonggi do Gwangneung Coniferous Forest",37.748600,127.163002,"Korea (South)"
